net_worth,net_xp,team_winrate_avg,score,net_barracks,duration,radiant_win
-18851.566666666673,-22806.799999999996,-2.8488727276727417,-26,-4,1541,False
-8281.800000000017,-14348.700000000012,0.07928977547891947,-8,0,2889,False
25677.66666666667,35224.933333333334,3.1442045925323683,17,4,2068,True
-6867.533333333355,-29353.166666666657,-1.3606084371522726,-2,-4,3323,False
28603.93333333332,47583.79999999999,-0.5537948863341029,36,4,2012,True
20062.266666666663,11072.100000000035,3.014671709838211,-6,6,2839,True
20442.58333333333,19618.499999999993,-2.782386151580347,27,4,1595,True
12291.500000000015,6770.400000000023,1.1676453295275095,5,1,2418,True
29112.6,33416.66666666667,0.024726613626185667,26,2,1604,True
26235.733333333337,2207.333333333314,5.603617637395544,5,4,1892,True
16382.200000000012,34508.049999999974,2.804276690040851,23,2,2433,True
-42420.0,-39424.0,-1.650686808876749,-21,-4,1680,False
-23399.59999999999,-9494.100000000006,-1.8835814322307982,-11,-5,2877,False
22448.0,4685.8666666666395,2.712688498347802,7,5,1472,True
32552.04999999993,30857.150000000023,-1.6650597507878686,13,-1,2991,True
34218.8,25494.70000000001,0.8437480635711339,14,6,2541,True
7107.900000000023,16970.79999999999,1.09351494682938,5,5,3306,True
-37578.466666666674,-42551.33333333334,-0.751164754795802,-10,-2,3076,False
-20802.13333333333,-25631.199999999997,-1.7374266060868209,-38,-2,1592,False
-14576.516666666663,-25591.516666666677,-1.806832804060214,-14,-6,2203,False
19169.20000000001,39372.03333333334,2.586774679143417,22,6,2819,True
-7706.199999999997,-5912.93333333332,2.119093109090805,14,4,2908,True
-17050.0,-14458.399999999994,-1.1077523266208686,-9,-6,2046,False
39464.15,39582.749999999985,0.6546071236041442,33,6,1779,True
54889.73333333332,52612.583333333314,3.23333892977152,30,4,893,True
-37749.41666666666,-25095.833333333343,-3.0071946964643885,-24,-4,1585,False
39907.066666666666,24930.46666666666,1.7388097304931733,16,6,916,True
-32696.550000000017,-30103.199999999983,0.3013597907960843,-11,-6,3051,False
-39289.249999999985,-43410.499999999985,-4.789002096522175,-1,-6,3297,False
1459.8499999999767,62332.20000000001,-1.245807351830237,20,2,2037,True
-9780.500000000015,7572.0,-0.9991177655093395,0,1,3155,True
54272.98333333334,82933.31666666665,-0.18354480732279654,17,4,1211,True
36587.666666666664,22635.66666666667,-1.4076878093512448,25,6,2180,True
20217.60000000002,-4317.3000000000175,-1.1678518883557771,-18,-2,3159,True
19144.33333333333,17327.333333333336,1.2363891143445613,14,6,1580,True
-14641.333333333343,-27123.333333333372,0.3843903390540859,-18,-6,3160,False
-35914.333333333336,-19257.13333333333,-0.1628730065976285,-21,-4,1322,False
20679.166666666686,4608.5,2.233535959417871,11,4,3545,True
-15463.766666666677,-11141.800000000017,-1.4902942889174682,-16,-4,986,False
21689.0,11270.0,-0.49479330955782075,16,6,1380,True
-17592.40000000001,-11632.133333333331,-0.5597225994078485,-10,-6,2884,False
9065.833333333328,9173.333333333343,0.05701875018105795,1,4,2150,True
-31394.40000000001,-34299.00000000001,1.6713368975761753,-24,-6,1854,False
43976.59999999999,53445.54999999999,-1.0409083630036378,25,4,1271,True
2091.0,-36285.0,3.5629937377895686,-12,-6,3690,False
8543.60000000002,698.5333333333256,-0.6274193585300054,2,-2,3224,True
3460.7999999999984,-39.19999999999982,0.6271224653936329,1,0,336,False
43460.0,52803.90000000002,0.6613980902027023,32,6,2173,True
-20461.06666666668,-33313.86666666667,0.5172313663729611,-18,-6,2216,False
-29744.749999999985,-34030.94999999998,-0.3945492100657333,-25,-4,2217,False
31781.40000000001,27444.083333333314,0.37819209520346675,12,6,2303,True
-4993.333333333343,-37664.0,-1.554517386466543,-3,2,1712,True
30637.883333333346,28141.68333333334,2.115185509284615,24,6,1783,True
-27374.78333333334,-23387.0,-1.2881548636415232,-21,-6,1799,False
18593.333333333343,37605.01666666668,-0.4467834898557044,20,6,2789,True
-17645.800000000003,-6342.56666666668,0.9127604753777376,-26,-6,2126,False
-17771.78333333334,-43238.283333333326,-2.5060475366670474,-17,-2,1643,False
-24116.266666666663,-31128.33333333333,-0.11795679960909666,-16,-2,1966,False
2358.5833333333576,19469.033333333326,2.4566394593602823,10,2,2573,True
2017.4000000000087,12883.850000000006,0.9223528786811457,18,6,2751,True
14029.166666666657,20883.41666666667,1.5794291336420017,8,6,2405,True
26667.133333333346,19782.23333333335,0.9650452831488465,1,6,1138,True
-16280.016666666663,-18457.283333333355,-2.9479767867650253,-23,-5,2969,False
-38608.2,-33836.39999999998,0.11309628684876571,-36,-4,2892,False
40527.95,40809.149999999994,-1.4108269257253667,24,4,2109,True
-33124.59999999999,17917.0,0.032062655875122914,1,-4,1748,False
26416.58333333333,21733.083333333343,1.5086293066159868,15,6,2465,True
18619.666666666664,18121.66666666667,4.108389997865643,21,6,1660,True
15237.083333333343,7595.100000000006,-2.331164658690305,12,6,2813,True
-7216.050000000003,-34300.95000000001,0.15672999859028636,-12,-2,1977,False
-7823.666666666686,-14641.433333333349,-2.6582721481025615,-21,-4,3353,False
14646.600000000006,12015.900000000009,-2.332136236899835,16,2,2133,True
19857.416666666657,29470.63333333333,4.107398739796629,12,6,2227,True
28558.733333333337,-1160.3999999999942,-1.9126700057909218,2,6,1934,True
25085.333333333336,14723.999999999996,0.6820288612921885,15,2,818,True
13521.083333333336,-14174.849999999991,-0.940057795403149,11,0,1783,False
16178.750000000007,27118.66666666667,0.44904538085238244,39,4,1849,True
21159.533333333347,29006.333333333314,1.3409870409433537,32,6,2012,True
-20917.400000000023,-35679.999999999985,-0.22473388847711817,-23,-6,2676,False
-35250.30000000002,-52025.600000000006,-0.5252162116855175,-27,-4,2217,False
-24282.0,-33579.45,2.9298570486710815,-19,-2,1917,False
25374.533333333333,29251.600000000006,2.10495363998281,33,6,1736,True
-5224.5,931.5,-1.4539129307051084,-5,-4,2430,False
46283.466666666674,57775.466666666674,2.3804132155585194,21,4,1352,True
-14936.533333333355,-18782.133333333302,-1.0327194781368263,-13,-4,3344,False
-34186.700000000004,-34583.80000000001,0.36683740911812635,-19,-6,2166,False
4603.200000000012,12722.733333333337,1.2734527597126402,12,6,3836,True
-13178.099999999977,-22860.93333333335,-1.3173755672016583,-26,-4,2834,False
-36304.26666666666,-23606.10000000002,-2.262267345961824,-16,-4,2498,False
29946.166666666664,12996.466666666667,1.6913551951968273,8,2,509,True
-18657.999999999985,-16898.58333333333,-0.3627459213844375,-5,-6,2455,False
15073.5,-2512.25,2.3817181684906714,-14,4,3865,True
12020.066666666666,22574.933333333334,2.3521659987968206,18,2,1628,True
22932.699999999997,28803.133333333302,-0.7671605370054735,27,3,2534,True
-41781.75,-27939.25,-0.33403935174554533,-20,-4,1695,False
-9154.500000000015,-4954.1999999999825,2.962315041247919,-8,0,3231,False
-17501.0,-26015.0,-2.2861390018248713,-8,-4,2365,False
15668.333333333343,22488.666666666657,-2.830892364601567,29,4,2765,True
-21058.333333333358,-22920.333333333314,1.2253769463888347,-14,-4,2660,False
5091.53333333334,21415.533333333326,0.5686103536869922,8,2,2332,True
17344.100000000006,18898.85000000002,0.2768637271789274,12,2,2073,True
-12485.450000000012,2546.7833333333547,0.18199215201180863,7,-2,3727,True
-30849.499999999985,-36511.749999999985,-1.8217686128613906,-31,-6,2343,False
-50359.466666666674,-31180.800000000017,0.21993262576651773,-34,-6,3712,False
-19089.583333333343,-14103.833333333328,-2.203754385531937,3,-6,2695,False
-6522.583333333343,-89.96666666664532,-0.9710874186195468,1,0,2699,False
3658.5000000000146,7678.333333333343,-1.2057576610500647,1,-2,2710,True
-38160.06666666665,-28083.86666666667,-0.8504983807628506,-11,-6,2428,False
-40231.8,-47189.45000000001,0.03989103845796649,-31,-6,2163,False
-41990.000000000015,-38633.33333333334,-1.6011005531381102,-20,-6,1900,False
-16112.400000000009,-25438.800000000017,3.529910974224542,-34,-6,2088,False
27049.53333333334,44577.066666666666,3.4377741669108275,27,4,2116,True
-22975.600000000006,-21811.20000000001,0.023701023630373186,-23,-6,1704,False
26920.399999999994,39078.0,-0.06441216993756882,22,2,2171,True
-15195.633333333346,-24152.00000000003,-0.30176635864611256,-6,-4,3019,False
-58767.933333333334,-40184.59999999999,0.4756506769069091,-24,-6,892,False
-37321.59999999998,-48128.600000000006,1.5232406523838478,-12,-3,1284,False
11110.266666666663,3101.166666666686,-2.724885378932754,3,2,1618,True
-12216.899999999994,-22155.0,-3.9199785314770637,-15,-4,3798,False
29245.59999999999,23328.09999999999,1.1094040216224244,27,4,1578,True
-41643.80000000001,-39915.50000000001,-0.8165101747887391,-41,-6,1646,False
32219.999999999993,24612.499999999993,-1.1461564130973798,20,6,1790,True
42175.46666666667,31031.000000000015,-0.1813127934731682,19,6,2002,True
5090.883333333331,-2309.266666666663,0.2904456490190199,-3,-1,3149,True
29757.86666666667,12840.233333333352,0.7831429766101934,2,6,2146,True
13946.533333333326,-31583.199999999983,-4.478673749432602,8,0,1628,True
15204.0,34281.399999999994,2.59187909162754,10,3,2172,True
16500.033333333326,11227.833333333314,1.6839802738605911,-9,6,2929,True
-29173.550000000003,-51905.7,0.06200112524749812,-32,-6,2247,False
19975.483333333308,22774.14999999998,1.092644517550724,10,2,2099,True
-21152.25,-32856.75,2.6541123435966796,-17,-4,2295,False
21113.716666666667,16665.683333333334,-1.944199649565519,28,6,1733,True
34793.28333333334,34752.966666666674,0.9612095930489488,20,6,2419,True
-12158.866666666669,6864.599999999991,1.62632780933572,7,-6,2692,False
-6111.050000000003,-6458.833333333314,1.0046596379465598,7,-1,2981,True
27274.800000000003,25822.999999999993,-0.9014688334591625,24,6,1428,True
34628.84999999999,8136.0,0.62223178002629,2,2,3051,True
-35184.86666666667,-42687.26666666665,1.1193957880715715,-28,-6,2084,False
-34197.16666666668,-28736.433333333327,-0.48294952535000135,-21,-6,1622,False
3833.5,3085.5,1.2515593064532027,1,-4,2805,False
-31951.35,-21492.79999999999,-2.597932457259489,-26,-6,1919,False
-866.1333333333332,-185.5999999999999,0.0,0,0,464,False
26085.58333333333,55162.8,3.868516154008411,39,2,2189,True
19129.5,30741.75,1.4002190535823331,21,4,1755,True
-15589.0,-27291.66666666667,-1.481394361223046,-7,-6,2620,False
-12887.333333333358,-11400.333333333314,-1.1715358256134536,-13,-6,2974,False
-29173.25,-29555.84999999999,0.07709543909015792,-19,-6,1913,False
16134.800000000003,17939.34999999999,-2.604259449014755,21,2,2123,True
-25008.699999999997,-25408.199999999997,3.069596147004127,-5,-6,2397,False
-24406.916666666657,-28616.549999999974,1.1626715784929615,-20,-4,2687,False
-36859.08333333333,-53044.133333333346,-3.769722419136052,-27,-6,2471,False
15641.799999999988,25925.199999999997,-0.7086759656809107,11,2,2364,True
3059.0,-12397.0,0.866755198281183,-2,0,2415,True
-21564.199999999997,-24476.0,1.6868446771322354,-7,-6,2532,False
13879.5,29098.249999999993,1.9304816674093885,27,4,1461,True
-15101.566666666651,-35720.333333333314,0.8447620378633758,-12,1,2122,False
46336.5,10640.233333333308,2.3553964254744457,20,5,1471,True
30183.266666666656,45188.06666666668,-0.4181319411956892,38,6,2084,True
-26337.86666666667,-25500.266666666677,1.7880920506444795,-14,-1,2792,False
45429.8,50302.63333333333,-0.27651485597730385,29,4,2249,True
-33078.95,-33078.95,-3.151100008305157,-30,-6,2087,False
53625.15000000001,45353.40000000001,1.0842634628292558,28,6,2421,True
8797.866666666669,9897.600000000006,-0.3378206990171577,4,4,2062,True
-7134.0,1508.0,0.7997292185981664,8,-2,1740,False
14750.050000000003,16766.75,-2.159627867370297,13,2,1407,True
3716.899999999965,2697.75,-3.620400130515243,2,4,3597,True
12212.050000000003,19324.850000000006,-1.2396793811662405,14,2,1569,True
6280.0,-9210.666666666686,0.8011874020274021,8,6,3140,True
-25006.1,-32861.73333333334,0.9063881775695819,-12,-2,1799,False
48317.31666666665,54979.59999999998,-0.11228928506054103,27,2,1261,True
5431.250000000015,9602.450000000012,1.0910742355295042,-16,2,2607,True
10450.0,8241.25,0.5274971706987444,6,2,1425,True
-8840.699999999997,-38577.600000000006,0.07756853694786514,-31,-4,2538,False
-31697.63333333334,-44985.399999999994,0.43252482716998486,-40,-6,2227,False
28380.000000000015,3250.7999999999593,1.0772052134714656,20,2,3096,True
3502.7999999999884,-7978.599999999977,-2.17258687744679,-10,0,2919,False
17913.600000000006,20759.25,1.2141551473479595,10,4,2799,True
33238.83333333333,21160.000000000015,-1.3759888614632345,14,6,2645,True
-107.33333333331393,-17119.666666666628,-3.703230378064383,-19,0,3220,False
-35886.29999999999,-38444.23333333332,-1.3556634438956863,-14,-6,2257,False
-38962.15000000001,-25764.916666666657,-0.7790095651779225,-14,-6,1399,False
-4203.333333333372,-28750.800000000047,0.3324990715031362,-4,1,2522,True
17196.666666666657,35135.91666666667,2.164552757506428,25,4,2345,True
21863.616666666654,19645.049999999974,1.9729594786855245,17,4,2147,True
21933.59999999999,-13661.633333333331,1.2253303450421953,22,2,1406,True
1361.25,-71.25,0.4305277671287868,-2,0,225,False
-47706.41666666667,-27283.166666666657,0.566649049324802,-10,-6,1565,False
27444.03333333334,30557.36666666667,-1.6784023722021928,12,4,934,True
-14831.266666666663,-31635.5,2.6667315306063912,-14,-1,2041,False
37382.799999999996,34544.06666666668,0.01312818900125734,26,6,2212,True
-27461.86666666667,-52145.33333333334,-2.1969769519624265,-6,-2,1208,False
9816.933333333334,12070.0,2.9391898301969306,15,1,2414,True
-42915.64999999998,-32208.5,0.6751212392753843,-20,-4,1741,False
-12940.199999999983,-27871.20000000001,1.3562128098361868,8,-6,3318,False
-33688.81666666667,-28350.400000000005,-2.1049553346160153,-53,-4,1363,False
24507.76666666667,27998.999999999985,-0.08526320295363377,23,4,2074,True
61502.00000000001,68950.99999999999,-1.0652718353290567,16,6,1146,True
-15848.38333333336,-12497.183333333349,1.6117524698299235,-29,-6,4189,False
16084.466666666674,36494.899999999994,-1.2943099808996195,21,2,1742,True
26647.500000000007,23593.166666666664,-1.9210821661729298,25,2,1870,True
36539.43333333335,39369.36666666667,0.7971570313897871,32,4,2497,True
9496.049999999988,25537.399999999965,3.011594035304917,20,4,3219,True
50182.649999999994,52563.350000000006,1.4897815881582233,25,4,1253,True
12022.5,-10305.00000000003,-0.5558603423020827,6,2,1374,True
18838.666666666657,17299.733333333308,-2.0963914565959882,7,6,3184,True
-24409.666666666657,-18502.899999999994,0.7325150100274058,-11,-2,1118,False
-21147.000000000015,-30305.399999999994,-2.7998559412712893,-21,-2,1908,False
24225.0,26825.0,-1.422383563941608,28,5,1500,True
33562.33333333333,36380.000000000015,1.1915013017455678,19,4,2140,True
24091.049999999996,25175.31666666668,-0.22150057499550257,20,4,2033,True
11431.199999999997,-7946.399999999994,2.4755086336893086,11,4,1584,True
26447.38333333333,23078.100000000006,-1.4110039932382392,24,6,1789,True
26803.466666666674,21313.600000000006,-3.3909113273780918,21,4,2768,True
14983.150000000001,19063.800000000003,1.4251606504978653,17,6,1869,True
21453.833333333343,35547.74999999997,0.0003242380192460814,7,2,1295,True
15692.25,35243.25,3.3139696996276626,12,2,2205,True
39836.216666666674,25286.933333333334,1.7091756592353917,19,6,2789,True
30681.900000000023,32357.249999999985,0.020354723283382725,23,6,1971,True
-12413.450000000012,-9294.799999999988,-2.6092960747061866,-16,-3,3669,False
-11798.999999999985,-13440.600000000006,-0.757241760158216,-4,-2,3078,False
17519.500000000007,29230.733333333323,1.5142851986156884,29,6,1894,True
-17587.199999999997,-30014.266666666663,1.1137843763582111,-20,-6,1832,False
14289.633333333331,27081.850000000006,-0.4477626404780679,16,5,2567,True
26267.26666666667,29893.600000000006,-1.159348507030984,26,2,1892,True
-33795.53333333334,-50328.600000000006,-0.3929634814159897,-29,-4,2084,False
-18816.79999999999,6071.700000000012,-0.11295551866151499,-1,2,3282,False
71908.2,99863.4,-0.5686803799210907,94,2,1092,True
15552.0,30091.5,-0.5219233762728166,24,2,2430,True
27584.26666666665,4014.8333333332994,1.501176741512765,21,6,2834,True
801.5500000000029,-23150.649999999965,-3.028102564005735,-2,-4,2829,False
14124.449999999997,20834.916666666686,1.5830894835126017,8,2,3247,True
26745.366666666676,19056.799999999996,0.6815220007449554,17,6,1162,True
-23242.699999999983,-22442.849999999977,-1.264225032756137,-25,-6,2823,False
-31115.06666666668,-50510.399999999994,-0.003842803858638888,-15,-6,2476,False
26826.43333333332,36157.3666666667,-0.9466906088537144,17,6,3181,True
10246.0,15416.0,4.520592976409262,7,0,2820,True
-10839.333333333343,25630.99999999997,-1.8889267590957743,0,-2,1420,False
-6894.416666666657,-36070.25,-3.3633038511815343,-17,-6,1115,False
-22629.316666666666,-25684.533333333326,-0.06754214106553036,-22,-6,3107,False
33256.26666666668,39886.13333333333,-1.2853294154631456,42,6,1604,True
-34209.5,-30998.50000000003,2.583050857785068,-28,-6,2470,False
-31681.25,-37138.75,-2.2766229517235175,-35,-2,2775,False
-14785.400000000009,-11316.199999999983,2.7353751293449236,-15,-1,1652,False
-8983.800000000017,1302.0,0.9332011047174618,3,0,2604,False
31427.000000000015,20760.866666666698,0.25591185567613195,13,6,2857,True
26204.666666666686,-1908.3833333333314,-2.0913728946526007,18,4,1709,True
55514.09999999999,68912.59999999998,3.0848215838854287,25,6,1266,True
35823.59999999999,37013.999999999985,-0.31110070820497526,20,4,2232,True
30946.800000000003,36627.34999999998,-0.09950122073343692,21,6,2091,True
3800.0,-1813.8666666666686,4.284065253601852,-17,2,608,True
30813.300000000003,33528.899999999994,0.7262456679319058,9,2,1314,True
67949.63333333333,67390.19999999998,1.5487681963953435,45,3,2582,True
710.5,8170.75,0.05021277386548917,-8,2,3045,False
32439.16666666667,35214.083333333314,1.2195294103308072,39,6,2345,True
-24749.31666666668,-25716.36666666667,2.7649946398511105,-9,-3,2149,False
18019.066666666666,16787.33333333333,0.5710994279689743,22,2,1192,True
36388.05,35033.00000000001,0.6768226487441211,26,6,1983,True
47303.06666666668,37126.866666666654,-2.2183324272722302,24,6,2788,True
52037.88333333334,42435.0,-3.654815829948909,21,6,943,True
15442.5,28405.5,-2.5936921046167,22,2,2610,True
8635.899999999965,34923.20000000001,2.129022467768884,31,0,5694,True
-26188.800000000017,-38390.399999999994,1.4105298016052359,-30,-6,2232,False
751.7333333333227,12450.583333333343,2.9428909528587255,8,-1,2819,True
-28231.333333333343,-2370.3666666666977,-1.310178729737899,3,-6,1598,False
-18349.500000000015,-10445.100000000006,-3.2365250460776593,-7,-6,2823,False
-30904.800000000017,-16919.399999999965,0.8343037851983013,-5,-6,2934,False
20074.600000000006,16324.400000000023,2.3245403721371005,8,4,3309,True
-20149.800000000003,-22173.300000000007,0.4274643026257934,-26,-2,1278,False
26909.40000000001,24734.0,-0.20744011865750167,9,6,1788,True
40149.26666666667,24619.83333333333,0.5956718389227191,19,6,2066,True
-42564.5,-31693.56666666668,-1.7384583599680354,-36,-6,2398,False
40862.5,19053.600000000006,-2.514567280343414,1,4,2802,True
-31669.466666666674,-25982.133333333346,-1.2860709659732876,-28,-6,1796,False
-35761.83333333333,-37417.8,1.1284794847190582,-21,-4,2114,False
32603.933333333334,29506.40000000001,-0.72730995527413,30,6,1916,True
1548.3000000000175,-6490.950000000012,1.3940919272047978,-10,0,3573,True
-8909.416666666657,15800.083333333314,-1.7265799175012404,11,-2,1615,False
1268.8666666666832,-1586.083333333343,-1.9157294445655921,-9,6,2719,True
19333.766666666677,12688.433333333378,-4.96013500310098,18,2,1246,True
12802.649999999994,29824.900000000023,0.8259037253357917,10,6,2877,True
-626.6666666666642,-1190.666666666657,-0.7636218369468679,-1,-1,1880,False
-53039.999999999985,-42590.66666666667,1.1837457426384361,-26,-6,680,False
48034.8,42919.98333333334,-1.6490700132446676,20,4,1213,True
5871.533333333355,3037.0,1.0250121180775125,-1,-1,3037,True
-3866.416666666657,-5263.916666666686,-0.648287079140168,-2,-2,2795,False
-47008.549999999996,-37620.13333333336,-0.6373726215669606,-20,-3,997,False
-32741.683333333334,-34293.23333333334,-0.5730351637553781,-45,-6,2387,False
19180.699999999983,23502.849999999977,-0.791494775769948,13,2,1113,True
-19727.5,-36270.0,0.641862744144909,-26,-2,1950,False
34172.8,37736.399999999994,2.027230725161033,28,4,1416,True
-37977.6,-34592.000000000015,1.9569710756385916,-27,-6,2208,False
18871.35,11240.666666666664,2.232555029259281,8,4,1297,True
510.39999999999986,707.116666666667,0.785621365302692,1,0,319,True
28578.40000000001,21622.266666666677,0.8136663086510012,19,6,2056,True
-14447.950000000012,-88.36666666669771,3.6031760806710196,-13,-6,2651,False
-21203.733333333308,-3832.0,3.414897436010058,-7,1,3832,False
24903.30000000001,38275.5,4.137529525684549,18,6,1938,True
-20135.5,-34380.5,0.1726664891705454,-15,-2,2310,False
33049.8,37106.30000000002,-0.8929270521766526,29,4,2562,True
-4740.200000000012,39236.40000000002,0.34377955091832746,-6,-4,2076,False
6347.000000000015,-6270.066666666651,-1.805829823120213,-14,1,2308,True
-5932.75,3206.25,-1.5722263755922938,-2,-2,285,False
26040.300000000017,35327.4,-1.2570716068146908,21,6,1821,True
-31877.0,-22796.5,0.14879069888440455,-12,-4,1905,False
9332.800000000003,12730.266666666663,-0.4206219442165917,5,2,2456,True
-45843.2,-27097.600000000006,-1.3934877709625297,-17,-4,2784,False
25910.550000000003,20907.449999999983,2.6204749743022333,11,6,1377,True
3940.0000000000146,3940.0,1.007290586176282,2,4,2364,True
-16030.516666666663,2193.100000000006,2.988491340783895,5,-6,3133,False
28306.199999999993,38803.69999999999,1.3723729580829982,23,2,1482,True
8470.833333333343,35265.41666666664,-3.0788938771838943,19,2,2675,True
14693.333333333343,-16095.0,-2.358164523205204,-3,2,1450,True
1981.333333333314,4086.5,1.4128423194845254,-6,4,3715,True
35311.25,20679.71666666666,0.9656327879284703,10,4,2173,True
-12877.799999999988,-18711.333333333343,1.1181200202936665,-9,0,3302,False
40631.24999999998,42906.599999999984,0.9884919610259857,35,4,2167,True
20420.950000000004,47087.899999999994,0.6620624630235312,6,2,1041,True
1431.6499999999942,25870.166666666628,-1.2935193681463062,-9,0,1507,True
35378.69999999998,41225.600000000006,-2.956095227846255,32,6,2973,True
33355.583333333336,40898.83333333333,-0.9567423548492826,18,2,1055,True
-36439.2,-42739.2,0.20962845384833884,-31,-6,3024,False
-28157.95000000001,-20640.266666666677,4.168325673544665,-10,-2,2669,False
-26718.15000000001,-21736.800000000017,0.999133295275179,-10,-4,3019,False
28829.000000000015,-2338.100000000006,-1.2231972875636714,-1,0,1362,True
35682.0,41724.0,0.11102903323725855,29,6,2280,True
2835.0,24615.0,2.8559677099011935,8,2,2700,True
25913.98333333333,35280.48333333332,3.08448893556519,23,6,1703,True
18800.83333333333,11387.933333333349,1.9006666201707816,9,6,3223,True
21822.449999999997,14349.74999999997,2.0768821844149272,11,6,3249,True
-7868.633333333302,933.5666666667094,1.7580430486991645,13,-6,4001,False
26983.000000000015,41741.88333333333,-0.8016256431864122,21,4,2453,True
-1635.6,-2215.6000000000004,0.8135743924125673,-2,0,696,False
-30922.199999999997,-24302.00000000003,-0.20283467088408003,-5,-6,2514,False
17625.566666666666,15675.666666666672,0.6734398856636474,8,6,2294,True
37634.36666666664,21897.29999999996,0.40794523727228693,17,4,3106,True
-8612.5,-20930.0,0.09067645088167353,-20,-6,1950,False
33390.48333333334,20211.649999999994,6.143673412576732,14,2,739,True
-33755.000000000015,-8132.600000000006,-1.1864983463657168,-27,-4,1884,False
48905.88333333333,57023.63333333333,-2.4854916616682203,64,4,1709,True
-45647.98333333332,-15857.400000000023,-4.503620519361938,-31,-4,1391,False
16767.0,6785.0,-1.3896422468743452,17,2,690,True
-40656.06666666667,-52652.40000000001,-1.5738435807410198,-27,-2,986,False
-7274.699999999997,4315.499999999985,0.2793441027812662,10,2,2466,True
-30427.4,-52270.999999999985,-0.0614043440319989,-39,-4,2004,False
13482.0,27534.66666666667,-1.2837879115953612,16,6,2140,True
20937.0,-1744.749999999971,-0.1808546707509322,13,6,2991,True
-21235.850000000013,-30871.500000000015,2.902017052316687,-25,-6,1871,False
-24796.933333333327,-35315.86666666667,-2.6447418116436126,-11,-2,968,False
-12741.300000000032,-5475.600000000006,-1.5500508902696453,-3,2,3159,True
-32220.83333333333,-24635.83333333333,0.3872816489746924,-35,-6,1850,False
36188.75,31276.25000000003,4.865036400909055,25,6,3275,True
31238.533333333326,35236.76666666666,0.3684673382042476,18,6,2242,True
-12515.983333333323,-16104.18333333332,1.1303969890859022,-18,-4,2563,False
-27175.19999999999,-26884.866666666654,1.2528672975501536,-30,-6,1742,False
-38143.26666666668,-47279.23333333334,2.337808523491667,-28,-4,1454,False
10955.083333333328,12265.49999999997,1.4317486477323058,4,6,3145,True
-23486.533333333333,-22700.566666666666,1.189935187289251,-31,-2,1387,False
-16647.000000000015,-22643.5,-1.167745426696861,-13,-4,1790,False
27219.93333333332,14598.400000000009,-1.7847787864125237,20,6,2281,True
-8784.799999999996,-41206.40000000001,0.05555701699282878,-21,-4,1896,False
-44267.63333333333,-57692.36666666668,-1.6151717172544977,-33,-6,2549,False
-50908.26666666667,-42293.48333333333,-1.3575904506146799,-44,-6,1801,False
17989.999999999985,26805.09999999999,1.8140358214053975,31,6,1799,True
-16695.0,-9707.833333333343,-1.2485021987831857,-9,0,3710,False
13295.333333333314,14141.399999999965,-0.08959771366577485,17,6,3626,True
20117.333333333314,28182.666666666686,0.6465855877430116,27,6,1840,True
-30895.900000000023,-15059.100000000006,-3.0564191334764317,-13,0,4242,True
22130.26666666665,27409.433333333305,-1.3854467104104558,21,4,2534,True
16571.31666666668,29415.100000000006,3.7760085595684885,28,6,2431,True
-4966.000000000015,-6704.100000000006,-0.6665868570297846,-3,0,2483,False
18899.699999999997,20151.04999999999,2.9600974111358624,11,0,2589,True
9090.89999999998,12787.200000000012,-0.16732439666683518,34,6,2997,True
-26459.766666666663,-28392.0,0.07455825823132045,-15,-6,2366,False
-2962.566666666651,12228.466666666674,3.4660628913262173,5,-4,3782,False
-13234.06666666668,-22438.76666666665,-1.1994248133489478,-11,-4,2218,False
41812.46666666666,42663.46666666666,-0.7361815003842267,31,6,1702,True
-15145.500000000015,-22213.40000000001,1.9799358024439826,-28,0,2634,False
-56803.90000000001,-64628.75,-1.3430489230053837,-19,-4,1041,False
20134.80000000001,17089.199999999997,4.315740635217658,15,4,2538,True
-36956.149999999994,-36376.899999999994,-2.434629014926344,-20,-4,2317,False
-15564.033333333326,-31977.400000000023,0.9612223008310607,-14,-2,1274,False
-14782.000000000015,-16454.699999999997,1.889526694771405,-20,-6,2334,False
25074.933333333334,24132.266666666663,-0.9161266655699833,23,6,1616,True
-18803.466666666674,-9665.333333333343,3.3041737782284244,-6,-3,2636,False
11961.0,29237.99999999997,1.9153764802325242,11,2,2658,True
-34839.13333333333,-18452.0,-0.11728867654838382,-3,-6,2636,False
4782.366666666669,28288.149999999965,0.6248723013629771,12,0,2707,True
-25420.733333333337,-32892.16666666666,-0.8272334159258392,-4,-3,1786,False
-11539.733333333323,229.48333333332266,-0.4473197732200944,-11,-2,1967,False
-16189.250000000015,-14291.199999999997,-1.2170295224426653,0,-6,2233,False
-38280.0,-37450.6,0.3975861016865636,-23,-6,1914,False
-25224.75,-22422.0,-0.2670714912366421,-20,-4,1515,False
-5482.600000000006,-24914.599999999977,-0.9905266647482946,-12,-6,4164,False
-19052.999999999985,-12893.399999999965,0.5875473046877744,-14,-2,3132,False
-25425.0,-5085.0,-1.182598016254758,-9,0,4068,False
27608.000000000015,19040.000000000015,0.5406809120060103,25,6,2380,True
30328.833333333336,29086.166666666642,-3.9010163236458695,32,6,2330,True
12447.933333333334,20141.76666666667,0.41148517515294003,18,2,1378,True
-7260.533333333326,-9601.100000000006,2.395703261454031,-17,-6,2866,False
